"actor","actorid","films","quality_class","is_active","current_year"
"Richard Burton","nm0000009","{""(\""Raid on Rommel\"",2083,5.6,tt0067650)"",""(\""Under Milk Wood\"",690,6,tt0070854)"",""(Villain,1401,6.6,tt0067952)"",""(\""Hammersmith Is Out\"",331,5.9,tt0068674)"",""(Bluebeard,1175,5.7,tt0068294)"",""(\""The Assassination of Trotsky\"",1625,5.8,tt0068226)"",""(\""Massacre in Rome\"",1113,6.5,tt0070592)"",""(\""The Battle of Sutjeska\"",1468,6.9,tt0070758)"",""(\""The Klansman\"",1346,5.2,tt0071721)"",""(\""The Voyage\"",499,6,tt0072364)"",""(Equus,7532,7.2,tt0075995)"",""(\""Exorcist II: The Heretic\"",22215,3.8,tt0076009)"",""(Absolution,1345,6.5,tt0081975)"",""(\""The Medusa Touch\"",5937,7,tt0077921)"",""(\""California Suite\"",6730,6.2,tt0077289)"",""(\""The Wild Geese\"",11722,6.8,tt0078492)"",""(Breakthrough,1083,5.1,tt0078320)"",""(\""Circle of Two\"",521,5.8,tt0080536)"",""(Lovespell,157,5.4,tt0079492)"",""(1984,67222,7.1,tt0087803)""}","good",False,1988
"Richard Burton","nm0000009","{""(\""Raid on Rommel\"",2083,5.6,tt0067650)"",""(\""Under Milk Wood\"",690,6,tt0070854)"",""(Villain,1401,6.6,tt0067952)"",""(\""Hammersmith Is Out\"",331,5.9,tt0068674)"",""(Bluebeard,1175,5.7,tt0068294)"",""(\""The Assassination of Trotsky\"",1625,5.8,tt0068226)"",""(\""Massacre in Rome\"",1113,6.5,tt0070592)"",""(\""The Battle of Sutjeska\"",1468,6.9,tt0070758)"",""(\""The Klansman\"",1346,5.2,tt0071721)"",""(\""The Voyage\"",499,6,tt0072364)"",""(Equus,7532,7.2,tt0075995)"",""(\""Exorcist II: The Heretic\"",22215,3.8,tt0076009)"",""(Absolution,1345,6.5,tt0081975)"",""(\""The Medusa Touch\"",5937,7,tt0077921)"",""(\""California Suite\"",6730,6.2,tt0077289)"",""(\""The Wild Geese\"",11722,6.8,tt0078492)"",""(Breakthrough,1083,5.1,tt0078320)"",""(\""Circle of Two\"",521,5.8,tt0080536)"",""(Lovespell,157,5.4,tt0079492)"",""(1984,67222,7.1,tt0087803)""}","good",False,1989
"Richard Burton","nm0000009","{""(\""Raid on Rommel\"",2083,5.6,tt0067650)"",""(\""Under Milk Wood\"",690,6,tt0070854)"",""(Villain,1401,6.6,tt0067952)"",""(\""Hammersmith Is Out\"",331,5.9,tt0068674)"",""(Bluebeard,1175,5.7,tt0068294)"",""(\""The Assassination of Trotsky\"",1625,5.8,tt0068226)"",""(\""Massacre in Rome\"",1113,6.5,tt0070592)"",""(\""The Battle of Sutjeska\"",1468,6.9,tt0070758)"",""(\""The Klansman\"",1346,5.2,tt0071721)"",""(\""The Voyage\"",499,6,tt0072364)"",""(Equus,7532,7.2,tt0075995)"",""(\""Exorcist II: The Heretic\"",22215,3.8,tt0076009)"",""(Absolution,1345,6.5,tt0081975)"",""(\""The Medusa Touch\"",5937,7,tt0077921)"",""(\""California Suite\"",6730,6.2,tt0077289)"",""(\""The Wild Geese\"",11722,6.8,tt0078492)"",""(Breakthrough,1083,5.1,tt0078320)"",""(\""Circle of Two\"",521,5.8,tt0080536)"",""(Lovespell,157,5.4,tt0079492)"",""(1984,67222,7.1,tt0087803)""}","good",False,1990
"Richard Burton","nm0000009","{""(\""Raid on Rommel\"",2083,5.6,tt0067650)"",""(\""Under Milk Wood\"",690,6,tt0070854)"",""(Villain,1401,6.6,tt0067952)"",""(\""Hammersmith Is Out\"",331,5.9,tt0068674)"",""(Bluebeard,1175,5.7,tt0068294)"",""(\""The Assassination of Trotsky\"",1625,5.8,tt0068226)"",""(\""Massacre in Rome\"",1113,6.5,tt0070592)"",""(\""The Battle of Sutjeska\"",1468,6.9,tt0070758)"",""(\""The Klansman\"",1346,5.2,tt0071721)"",""(\""The Voyage\"",499,6,tt0072364)"",""(Equus,7532,7.2,tt0075995)"",""(\""Exorcist II: The Heretic\"",22215,3.8,tt0076009)"",""(Absolution,1345,6.5,tt0081975)"",""(\""The Medusa Touch\"",5937,7,tt0077921)"",""(\""California Suite\"",6730,6.2,tt0077289)"",""(\""The Wild Geese\"",11722,6.8,tt0078492)"",""(Breakthrough,1083,5.1,tt0078320)"",""(\""Circle of Two\"",521,5.8,tt0080536)"",""(Lovespell,157,5.4,tt0079492)"",""(1984,67222,7.1,tt0087803)""}","good",False,1991
"Richard Burton","nm0000009","{""(\""Raid on Rommel\"",2083,5.6,tt0067650)"",""(\""Under Milk Wood\"",690,6,tt0070854)"",""(Villain,1401,6.6,tt0067952)"",""(\""Hammersmith Is Out\"",331,5.9,tt0068674)"",""(Bluebeard,1175,5.7,tt0068294)"",""(\""The Assassination of Trotsky\"",1625,5.8,tt0068226)"",""(\""Massacre in Rome\"",1113,6.5,tt0070592)"",""(\""The Battle of Sutjeska\"",1468,6.9,tt0070758)"",""(\""The Klansman\"",1346,5.2,tt0071721)"",""(\""The Voyage\"",499,6,tt0072364)"",""(Equus,7532,7.2,tt0075995)"",""(\""Exorcist II: The Heretic\"",22215,3.8,tt0076009)"",""(Absolution,1345,6.5,tt0081975)"",""(\""The Medusa Touch\"",5937,7,tt0077921)"",""(\""California Suite\"",6730,6.2,tt0077289)"",""(\""The Wild Geese\"",11722,6.8,tt0078492)"",""(Breakthrough,1083,5.1,tt0078320)"",""(\""Circle of Two\"",521,5.8,tt0080536)"",""(Lovespell,157,5.4,tt0079492)"",""(1984,67222,7.1,tt0087803)""}","good",False,1992
"Richard Burton","nm0000009","{""(\""Raid on Rommel\"",2083,5.6,tt0067650)"",""(\""Under Milk Wood\"",690,6,tt0070854)"",""(Villain,1401,6.6,tt0067952)"",""(\""Hammersmith Is Out\"",331,5.9,tt0068674)"",""(Bluebeard,1175,5.7,tt0068294)"",""(\""The Assassination of Trotsky\"",1625,5.8,tt0068226)"",""(\""Massacre in Rome\"",1113,6.5,tt0070592)"",""(\""The Battle of Sutjeska\"",1468,6.9,tt0070758)"",""(\""The Klansman\"",1346,5.2,tt0071721)"",""(\""The Voyage\"",499,6,tt0072364)"",""(Equus,7532,7.2,tt0075995)"",""(\""Exorcist II: The Heretic\"",22215,3.8,tt0076009)"",""(Absolution,1345,6.5,tt0081975)"",""(\""The Medusa Touch\"",5937,7,tt0077921)"",""(\""California Suite\"",6730,6.2,tt0077289)"",""(\""The Wild Geese\"",11722,6.8,tt0078492)"",""(Breakthrough,1083,5.1,tt0078320)"",""(\""Circle of Two\"",521,5.8,tt0080536)"",""(Lovespell,157,5.4,tt0079492)"",""(1984,67222,7.1,tt0087803)""}","good",False,1993
"Richard Burton","nm0000009","{""(\""Raid on Rommel\"",2083,5.6,tt0067650)"",""(\""Under Milk Wood\"",690,6,tt0070854)"",""(Villain,1401,6.6,tt0067952)"",""(\""Hammersmith Is Out\"",331,5.9,tt0068674)"",""(Bluebeard,1175,5.7,tt0068294)"",""(\""The Assassination of Trotsky\"",1625,5.8,tt0068226)"",""(\""Massacre in Rome\"",1113,6.5,tt0070592)"",""(\""The Battle of Sutjeska\"",1468,6.9,tt0070758)"",""(\""The Klansman\"",1346,5.2,tt0071721)"",""(\""The Voyage\"",499,6,tt0072364)"",""(Equus,7532,7.2,tt0075995)"",""(\""Exorcist II: The Heretic\"",22215,3.8,tt0076009)"",""(Absolution,1345,6.5,tt0081975)"",""(\""The Medusa Touch\"",5937,7,tt0077921)"",""(\""California Suite\"",6730,6.2,tt0077289)"",""(\""The Wild Geese\"",11722,6.8,tt0078492)"",""(Breakthrough,1083,5.1,tt0078320)"",""(\""Circle of Two\"",521,5.8,tt0080536)"",""(Lovespell,157,5.4,tt0079492)"",""(1984,67222,7.1,tt0087803)""}","good",False,1994
"Richard Burton","nm0000009","{""(\""Raid on Rommel\"",2083,5.6,tt0067650)"",""(\""Under Milk Wood\"",690,6,tt0070854)"",""(Villain,1401,6.6,tt0067952)"",""(\""Hammersmith Is Out\"",331,5.9,tt0068674)"",""(Bluebeard,1175,5.7,tt0068294)"",""(\""The Assassination of Trotsky\"",1625,5.8,tt0068226)"",""(\""Massacre in Rome\"",1113,6.5,tt0070592)"",""(\""The Battle of Sutjeska\"",1468,6.9,tt0070758)"",""(\""The Klansman\"",1346,5.2,tt0071721)"",""(\""The Voyage\"",499,6,tt0072364)"",""(Equus,7532,7.2,tt0075995)"",""(\""Exorcist II: The Heretic\"",22215,3.8,tt0076009)"",""(Absolution,1345,6.5,tt0081975)"",""(\""The Medusa Touch\"",5937,7,tt0077921)"",""(\""California Suite\"",6730,6.2,tt0077289)"",""(\""The Wild Geese\"",11722,6.8,tt0078492)"",""(Breakthrough,1083,5.1,tt0078320)"",""(\""Circle of Two\"",521,5.8,tt0080536)"",""(Lovespell,157,5.4,tt0079492)"",""(1984,67222,7.1,tt0087803)""}","good",False,1995
"Richard Burton","nm0000009","{""(\""Raid on Rommel\"",2083,5.6,tt0067650)"",""(\""Under Milk Wood\"",690,6,tt0070854)"",""(Villain,1401,6.6,tt0067952)"",""(\""Hammersmith Is Out\"",331,5.9,tt0068674)"",""(Bluebeard,1175,5.7,tt0068294)"",""(\""The Assassination of Trotsky\"",1625,5.8,tt0068226)"",""(\""Massacre in Rome\"",1113,6.5,tt0070592)"",""(\""The Battle of Sutjeska\"",1468,6.9,tt0070758)"",""(\""The Klansman\"",1346,5.2,tt0071721)"",""(\""The Voyage\"",499,6,tt0072364)"",""(Equus,7532,7.2,tt0075995)"",""(\""Exorcist II: The Heretic\"",22215,3.8,tt0076009)"",""(Absolution,1345,6.5,tt0081975)"",""(\""The Medusa Touch\"",5937,7,tt0077921)"",""(\""California Suite\"",6730,6.2,tt0077289)"",""(\""The Wild Geese\"",11722,6.8,tt0078492)"",""(Breakthrough,1083,5.1,tt0078320)"",""(\""Circle of Two\"",521,5.8,tt0080536)"",""(Lovespell,157,5.4,tt0079492)"",""(1984,67222,7.1,tt0087803)""}","good",False,1996
"Richard Burton","nm0000009","{""(\""Raid on Rommel\"",2083,5.6,tt0067650)"",""(\""Under Milk Wood\"",690,6,tt0070854)"",""(Villain,1401,6.6,tt0067952)"",""(\""Hammersmith Is Out\"",331,5.9,tt0068674)"",""(Bluebeard,1175,5.7,tt0068294)"",""(\""The Assassination of Trotsky\"",1625,5.8,tt0068226)"",""(\""Massacre in Rome\"",1113,6.5,tt0070592)"",""(\""The Battle of Sutjeska\"",1468,6.9,tt0070758)"",""(\""The Klansman\"",1346,5.2,tt0071721)"",""(\""The Voyage\"",499,6,tt0072364)"",""(Equus,7532,7.2,tt0075995)"",""(\""Exorcist II: The Heretic\"",22215,3.8,tt0076009)"",""(Absolution,1345,6.5,tt0081975)"",""(\""The Medusa Touch\"",5937,7,tt0077921)"",""(\""California Suite\"",6730,6.2,tt0077289)"",""(\""The Wild Geese\"",11722,6.8,tt0078492)"",""(Breakthrough,1083,5.1,tt0078320)"",""(\""Circle of Two\"",521,5.8,tt0080536)"",""(Lovespell,157,5.4,tt0079492)"",""(1984,67222,7.1,tt0087803)""}","good",False,1997
"Richard Burton","nm0000009","{""(\""Raid on Rommel\"",2083,5.6,tt0067650)"",""(\""Under Milk Wood\"",690,6,tt0070854)"",""(Villain,1401,6.6,tt0067952)"",""(\""Hammersmith Is Out\"",331,5.9,tt0068674)"",""(Bluebeard,1175,5.7,tt0068294)"",""(\""The Assassination of Trotsky\"",1625,5.8,tt0068226)"",""(\""Massacre in Rome\"",1113,6.5,tt0070592)"",""(\""The Battle of Sutjeska\"",1468,6.9,tt0070758)"",""(\""The Klansman\"",1346,5.2,tt0071721)"",""(\""The Voyage\"",499,6,tt0072364)"",""(Equus,7532,7.2,tt0075995)"",""(\""Exorcist II: The Heretic\"",22215,3.8,tt0076009)"",""(Absolution,1345,6.5,tt0081975)"",""(\""The Medusa Touch\"",5937,7,tt0077921)"",""(\""California Suite\"",6730,6.2,tt0077289)"",""(\""The Wild Geese\"",11722,6.8,tt0078492)"",""(Breakthrough,1083,5.1,tt0078320)"",""(\""Circle of Two\"",521,5.8,tt0080536)"",""(Lovespell,157,5.4,tt0079492)"",""(1984,67222,7.1,tt0087803)""}","good",False,1998
"Richard Burton","nm0000009","{""(\""Raid on Rommel\"",2083,5.6,tt0067650)"",""(\""Under Milk Wood\"",690,6,tt0070854)"",""(Villain,1401,6.6,tt0067952)"",""(\""Hammersmith Is Out\"",331,5.9,tt0068674)"",""(Bluebeard,1175,5.7,tt0068294)"",""(\""The Assassination of Trotsky\"",1625,5.8,tt0068226)"",""(\""Massacre in Rome\"",1113,6.5,tt0070592)"",""(\""The Battle of Sutjeska\"",1468,6.9,tt0070758)"",""(\""The Klansman\"",1346,5.2,tt0071721)"",""(\""The Voyage\"",499,6,tt0072364)"",""(Equus,7532,7.2,tt0075995)"",""(\""Exorcist II: The Heretic\"",22215,3.8,tt0076009)"",""(Absolution,1345,6.5,tt0081975)"",""(\""The Medusa Touch\"",5937,7,tt0077921)"",""(\""California Suite\"",6730,6.2,tt0077289)"",""(\""The Wild Geese\"",11722,6.8,tt0078492)"",""(Breakthrough,1083,5.1,tt0078320)"",""(\""Circle of Two\"",521,5.8,tt0080536)"",""(Lovespell,157,5.4,tt0079492)"",""(1984,67222,7.1,tt0087803)""}","good",False,1999
"Richard Burton","nm0000009","{""(\""Raid on Rommel\"",2083,5.6,tt0067650)"",""(\""Under Milk Wood\"",690,6,tt0070854)"",""(Villain,1401,6.6,tt0067952)"",""(\""Hammersmith Is Out\"",331,5.9,tt0068674)"",""(Bluebeard,1175,5.7,tt0068294)"",""(\""The Assassination of Trotsky\"",1625,5.8,tt0068226)"",""(\""Massacre in Rome\"",1113,6.5,tt0070592)"",""(\""The Battle of Sutjeska\"",1468,6.9,tt0070758)"",""(\""The Klansman\"",1346,5.2,tt0071721)"",""(\""The Voyage\"",499,6,tt0072364)"",""(Equus,7532,7.2,tt0075995)"",""(\""Exorcist II: The Heretic\"",22215,3.8,tt0076009)"",""(Absolution,1345,6.5,tt0081975)"",""(\""The Medusa Touch\"",5937,7,tt0077921)"",""(\""California Suite\"",6730,6.2,tt0077289)"",""(\""The Wild Geese\"",11722,6.8,tt0078492)"",""(Breakthrough,1083,5.1,tt0078320)"",""(\""Circle of Two\"",521,5.8,tt0080536)"",""(Lovespell,157,5.4,tt0079492)"",""(1984,67222,7.1,tt0087803)""}","good",False,2000
"Richard Burton","nm0000009","{""(\""Raid on Rommel\"",2083,5.6,tt0067650)"",""(\""Under Milk Wood\"",690,6,tt0070854)"",""(Villain,1401,6.6,tt0067952)"",""(\""Hammersmith Is Out\"",331,5.9,tt0068674)"",""(Bluebeard,1175,5.7,tt0068294)"",""(\""The Assassination of Trotsky\"",1625,5.8,tt0068226)"",""(\""Massacre in Rome\"",1113,6.5,tt0070592)"",""(\""The Battle of Sutjeska\"",1468,6.9,tt0070758)"",""(\""The Klansman\"",1346,5.2,tt0071721)"",""(\""The Voyage\"",499,6,tt0072364)"",""(Equus,7532,7.2,tt0075995)"",""(\""Exorcist II: The Heretic\"",22215,3.8,tt0076009)"",""(Absolution,1345,6.5,tt0081975)"",""(\""The Medusa Touch\"",5937,7,tt0077921)"",""(\""California Suite\"",6730,6.2,tt0077289)"",""(\""The Wild Geese\"",11722,6.8,tt0078492)"",""(Breakthrough,1083,5.1,tt0078320)"",""(\""Circle of Two\"",521,5.8,tt0080536)"",""(Lovespell,157,5.4,tt0079492)"",""(1984,67222,7.1,tt0087803)""}","good",False,2001
"Richard Burton","nm0000009","{""(\""Raid on Rommel\"",2083,5.6,tt0067650)"",""(\""Under Milk Wood\"",690,6,tt0070854)"",""(Villain,1401,6.6,tt0067952)"",""(\""Hammersmith Is Out\"",331,5.9,tt0068674)"",""(Bluebeard,1175,5.7,tt0068294)"",""(\""The Assassination of Trotsky\"",1625,5.8,tt0068226)"",""(\""Massacre in Rome\"",1113,6.5,tt0070592)"",""(\""The Battle of Sutjeska\"",1468,6.9,tt0070758)"",""(\""The Klansman\"",1346,5.2,tt0071721)"",""(\""The Voyage\"",499,6,tt0072364)"",""(Equus,7532,7.2,tt0075995)"",""(\""Exorcist II: The Heretic\"",22215,3.8,tt0076009)"",""(Absolution,1345,6.5,tt0081975)"",""(\""The Medusa Touch\"",5937,7,tt0077921)"",""(\""California Suite\"",6730,6.2,tt0077289)"",""(\""The Wild Geese\"",11722,6.8,tt0078492)"",""(Breakthrough,1083,5.1,tt0078320)"",""(\""Circle of Two\"",521,5.8,tt0080536)"",""(Lovespell,157,5.4,tt0079492)"",""(1984,67222,7.1,tt0087803)""}","good",False,2002
"Richard Burton","nm0000009","{""(\""Raid on Rommel\"",2083,5.6,tt0067650)"",""(\""Under Milk Wood\"",690,6,tt0070854)"",""(Villain,1401,6.6,tt0067952)"",""(\""Hammersmith Is Out\"",331,5.9,tt0068674)"",""(Bluebeard,1175,5.7,tt0068294)"",""(\""The Assassination of Trotsky\"",1625,5.8,tt0068226)"",""(\""Massacre in Rome\"",1113,6.5,tt0070592)"",""(\""The Battle of Sutjeska\"",1468,6.9,tt0070758)"",""(\""The Klansman\"",1346,5.2,tt0071721)"",""(\""The Voyage\"",499,6,tt0072364)"",""(Equus,7532,7.2,tt0075995)"",""(\""Exorcist II: The Heretic\"",22215,3.8,tt0076009)"",""(Absolution,1345,6.5,tt0081975)"",""(\""The Medusa Touch\"",5937,7,tt0077921)"",""(\""California Suite\"",6730,6.2,tt0077289)"",""(\""The Wild Geese\"",11722,6.8,tt0078492)"",""(Breakthrough,1083,5.1,tt0078320)"",""(\""Circle of Two\"",521,5.8,tt0080536)"",""(Lovespell,157,5.4,tt0079492)"",""(1984,67222,7.1,tt0087803)""}","good",False,2003
"Richard Burton","nm0000009","{""(\""Raid on Rommel\"",2083,5.6,tt0067650)"",""(\""Under Milk Wood\"",690,6,tt0070854)"",""(Villain,1401,6.6,tt0067952)"",""(\""Hammersmith Is Out\"",331,5.9,tt0068674)"",""(Bluebeard,1175,5.7,tt0068294)"",""(\""The Assassination of Trotsky\"",1625,5.8,tt0068226)"",""(\""Massacre in Rome\"",1113,6.5,tt0070592)"",""(\""The Battle of Sutjeska\"",1468,6.9,tt0070758)"",""(\""The Klansman\"",1346,5.2,tt0071721)"",""(\""The Voyage\"",499,6,tt0072364)"",""(Equus,7532,7.2,tt0075995)"",""(\""Exorcist II: The Heretic\"",22215,3.8,tt0076009)"",""(Absolution,1345,6.5,tt0081975)"",""(\""The Medusa Touch\"",5937,7,tt0077921)"",""(\""California Suite\"",6730,6.2,tt0077289)"",""(\""The Wild Geese\"",11722,6.8,tt0078492)"",""(Breakthrough,1083,5.1,tt0078320)"",""(\""Circle of Two\"",521,5.8,tt0080536)"",""(Lovespell,157,5.4,tt0079492)"",""(1984,67222,7.1,tt0087803)""}","good",False,2004
"Richard Burton","nm0000009","{""(\""Raid on Rommel\"",2083,5.6,tt0067650)"",""(\""Under Milk Wood\"",690,6,tt0070854)"",""(Villain,1401,6.6,tt0067952)"",""(\""Hammersmith Is Out\"",331,5.9,tt0068674)"",""(Bluebeard,1175,5.7,tt0068294)"",""(\""The Assassination of Trotsky\"",1625,5.8,tt0068226)"",""(\""Massacre in Rome\"",1113,6.5,tt0070592)"",""(\""The Battle of Sutjeska\"",1468,6.9,tt0070758)"",""(\""The Klansman\"",1346,5.2,tt0071721)"",""(\""The Voyage\"",499,6,tt0072364)"",""(Equus,7532,7.2,tt0075995)"",""(\""Exorcist II: The Heretic\"",22215,3.8,tt0076009)"",""(Absolution,1345,6.5,tt0081975)"",""(\""The Medusa Touch\"",5937,7,tt0077921)"",""(\""California Suite\"",6730,6.2,tt0077289)"",""(\""The Wild Geese\"",11722,6.8,tt0078492)"",""(Breakthrough,1083,5.1,tt0078320)"",""(\""Circle of Two\"",521,5.8,tt0080536)"",""(Lovespell,157,5.4,tt0079492)"",""(1984,67222,7.1,tt0087803)""}","good",False,2005
"Richard Burton","nm0000009","{""(\""Raid on Rommel\"",2083,5.6,tt0067650)"",""(\""Under Milk Wood\"",690,6,tt0070854)"",""(Villain,1401,6.6,tt0067952)"",""(\""Hammersmith Is Out\"",331,5.9,tt0068674)"",""(Bluebeard,1175,5.7,tt0068294)"",""(\""The Assassination of Trotsky\"",1625,5.8,tt0068226)"",""(\""Massacre in Rome\"",1113,6.5,tt0070592)"",""(\""The Battle of Sutjeska\"",1468,6.9,tt0070758)"",""(\""The Klansman\"",1346,5.2,tt0071721)"",""(\""The Voyage\"",499,6,tt0072364)"",""(Equus,7532,7.2,tt0075995)"",""(\""Exorcist II: The Heretic\"",22215,3.8,tt0076009)"",""(Absolution,1345,6.5,tt0081975)"",""(\""The Medusa Touch\"",5937,7,tt0077921)"",""(\""California Suite\"",6730,6.2,tt0077289)"",""(\""The Wild Geese\"",11722,6.8,tt0078492)"",""(Breakthrough,1083,5.1,tt0078320)"",""(\""Circle of Two\"",521,5.8,tt0080536)"",""(Lovespell,157,5.4,tt0079492)"",""(1984,67222,7.1,tt0087803)""}","good",False,2006
"Richard Burton","nm0000009","{""(\""Raid on Rommel\"",2083,5.6,tt0067650)"",""(\""Under Milk Wood\"",690,6,tt0070854)"",""(Villain,1401,6.6,tt0067952)"",""(\""Hammersmith Is Out\"",331,5.9,tt0068674)"",""(Bluebeard,1175,5.7,tt0068294)"",""(\""The Assassination of Trotsky\"",1625,5.8,tt0068226)"",""(\""Massacre in Rome\"",1113,6.5,tt0070592)"",""(\""The Battle of Sutjeska\"",1468,6.9,tt0070758)"",""(\""The Klansman\"",1346,5.2,tt0071721)"",""(\""The Voyage\"",499,6,tt0072364)"",""(Equus,7532,7.2,tt0075995)"",""(\""Exorcist II: The Heretic\"",22215,3.8,tt0076009)"",""(Absolution,1345,6.5,tt0081975)"",""(\""The Medusa Touch\"",5937,7,tt0077921)"",""(\""California Suite\"",6730,6.2,tt0077289)"",""(\""The Wild Geese\"",11722,6.8,tt0078492)"",""(Breakthrough,1083,5.1,tt0078320)"",""(\""Circle of Two\"",521,5.8,tt0080536)"",""(Lovespell,157,5.4,tt0079492)"",""(1984,67222,7.1,tt0087803)""}","good",False,2007
"Richard Burton","nm0000009","{""(\""Raid on Rommel\"",2083,5.6,tt0067650)"",""(\""Under Milk Wood\"",690,6,tt0070854)"",""(Villain,1401,6.6,tt0067952)"",""(\""Hammersmith Is Out\"",331,5.9,tt0068674)"",""(Bluebeard,1175,5.7,tt0068294)"",""(\""The Assassination of Trotsky\"",1625,5.8,tt0068226)"",""(\""Massacre in Rome\"",1113,6.5,tt0070592)"",""(\""The Battle of Sutjeska\"",1468,6.9,tt0070758)"",""(\""The Klansman\"",1346,5.2,tt0071721)"",""(\""The Voyage\"",499,6,tt0072364)"",""(Equus,7532,7.2,tt0075995)"",""(\""Exorcist II: The Heretic\"",22215,3.8,tt0076009)"",""(Absolution,1345,6.5,tt0081975)"",""(\""The Medusa Touch\"",5937,7,tt0077921)"",""(\""California Suite\"",6730,6.2,tt0077289)"",""(\""The Wild Geese\"",11722,6.8,tt0078492)"",""(Breakthrough,1083,5.1,tt0078320)"",""(\""Circle of Two\"",521,5.8,tt0080536)"",""(Lovespell,157,5.4,tt0079492)"",""(1984,67222,7.1,tt0087803)""}","good",False,2008
"Richard Burton","nm0000009","{""(\""Raid on Rommel\"",2083,5.6,tt0067650)"",""(\""Under Milk Wood\"",690,6,tt0070854)"",""(Villain,1401,6.6,tt0067952)"",""(\""Hammersmith Is Out\"",331,5.9,tt0068674)"",""(Bluebeard,1175,5.7,tt0068294)"",""(\""The Assassination of Trotsky\"",1625,5.8,tt0068226)"",""(\""Massacre in Rome\"",1113,6.5,tt0070592)"",""(\""The Battle of Sutjeska\"",1468,6.9,tt0070758)"",""(\""The Klansman\"",1346,5.2,tt0071721)"",""(\""The Voyage\"",499,6,tt0072364)"",""(Equus,7532,7.2,tt0075995)"",""(\""Exorcist II: The Heretic\"",22215,3.8,tt0076009)"",""(Absolution,1345,6.5,tt0081975)"",""(\""The Medusa Touch\"",5937,7,tt0077921)"",""(\""California Suite\"",6730,6.2,tt0077289)"",""(\""The Wild Geese\"",11722,6.8,tt0078492)"",""(Breakthrough,1083,5.1,tt0078320)"",""(\""Circle of Two\"",521,5.8,tt0080536)"",""(Lovespell,157,5.4,tt0079492)"",""(1984,67222,7.1,tt0087803)""}","good",False,2009
"Richard Burton","nm0000009","{""(\""Raid on Rommel\"",2083,5.6,tt0067650)"",""(\""Under Milk Wood\"",690,6,tt0070854)"",""(Villain,1401,6.6,tt0067952)"",""(\""Hammersmith Is Out\"",331,5.9,tt0068674)"",""(Bluebeard,1175,5.7,tt0068294)"",""(\""The Assassination of Trotsky\"",1625,5.8,tt0068226)"",""(\""Massacre in Rome\"",1113,6.5,tt0070592)"",""(\""The Battle of Sutjeska\"",1468,6.9,tt0070758)"",""(\""The Klansman\"",1346,5.2,tt0071721)"",""(\""The Voyage\"",499,6,tt0072364)"",""(Equus,7532,7.2,tt0075995)"",""(\""Exorcist II: The Heretic\"",22215,3.8,tt0076009)"",""(Absolution,1345,6.5,tt0081975)"",""(\""The Medusa Touch\"",5937,7,tt0077921)"",""(\""California Suite\"",6730,6.2,tt0077289)"",""(\""The Wild Geese\"",11722,6.8,tt0078492)"",""(Breakthrough,1083,5.1,tt0078320)"",""(\""Circle of Two\"",521,5.8,tt0080536)"",""(Lovespell,157,5.4,tt0079492)"",""(1984,67222,7.1,tt0087803)""}","good",False,2010
"Richard Burton","nm0000009","{""(\""Raid on Rommel\"",2083,5.6,tt0067650)"",""(\""Under Milk Wood\"",690,6,tt0070854)"",""(Villain,1401,6.6,tt0067952)"",""(\""Hammersmith Is Out\"",331,5.9,tt0068674)"",""(Bluebeard,1175,5.7,tt0068294)"",""(\""The Assassination of Trotsky\"",1625,5.8,tt0068226)"",""(\""Massacre in Rome\"",1113,6.5,tt0070592)"",""(\""The Battle of Sutjeska\"",1468,6.9,tt0070758)"",""(\""The Klansman\"",1346,5.2,tt0071721)"",""(\""The Voyage\"",499,6,tt0072364)"",""(Equus,7532,7.2,tt0075995)"",""(\""Exorcist II: The Heretic\"",22215,3.8,tt0076009)"",""(Absolution,1345,6.5,tt0081975)"",""(\""The Medusa Touch\"",5937,7,tt0077921)"",""(\""California Suite\"",6730,6.2,tt0077289)"",""(\""The Wild Geese\"",11722,6.8,tt0078492)"",""(Breakthrough,1083,5.1,tt0078320)"",""(\""Circle of Two\"",521,5.8,tt0080536)"",""(Lovespell,157,5.4,tt0079492)"",""(1984,67222,7.1,tt0087803)""}","good",False,2011
